prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,31,192,296.280000
0,0,32,192,300.840000
0,0,1,224,299.440000
0,0,2,224,294.970000
0,0,3,224,296.850000
0,0,4,224,299.960000
0,0,5,224,301.300000
0,0,6,224,297.740000
0,0,7,224,294.890000
0,0,8,224,294.200000
0,0,9,224,296.470000
0,0,10,224,299.340000
0,0,11,224,295.090000
0,0,12,224,293.510000
0,0,13,224,298.300000
0,0,14,224,299.500000
0,0,15,224,295.550000
0,0,16,224,292.130000
0,0,17,224,298.100000
0,0,18,224,298.150000
0,0,19,224,295.250000
0,0,20,224,297.310000
0,0,21,224,298.790000
0,0,22,224,299.940000
0,0,23,224,292.800000
0,0,24,224,296.050000
0,0,25,224,297.610000
0,0,26,224,293.350000
0,0,27,224,296.830000
0,0,28,224,294.410000
0,0,29,224,297.570000
0,0,30,224,295.550000
0,0,31,224,296.280000
0,0,32,224,295.270000
0,0,1,256,293.970000
0,0,2,256,300.640000
0,0,3,256,292.340000
0,0,4,256,294.990000
0,0,5,256,300.330000
0,0,6,256,300.630000
0,0,7,256,301.640000
0,0,8,256,297.130000
0,0,9,256,297.580000
0,0,10,256,299.450000
0,0,11,256,294.910000
0,0,12,256,300.190000
0,0,13,256,296.540000
0,0,14,256,294.610000
0,0,15,256,298.940000
0,0,16,256,299.150000
0,0,17,256,300.220000
0,0,18,256,286.110000
0,0,19,256,288.020000
0,0,20,256,289.220000
0,0,21,256,285.660000
0,0,22,256,283.880000
0,0,23,256,286.160000
0,0,24,256,285.410000
0,0,25,256,278.940000
0,0,26,256,278.790000
0,0,27,256,280.140000
0,0,28,256,280.390000
0,0,29,256,277.600000
0,0,30,256,280.540000
0,0,31,256,278.470000
0,0,32,256,280.030000
0,0,1,288,279.540000
0,0,2,288,281.450000
0,0,3,288,278.920000
0,0,4,288,282.380000
0,0,5,288,280.410000
0,0,6,288,277.640000
0,0,7,288,282.860000
0,0,8,288,284.940000
0,0,9,288,279.310000
0,0,10,288,279.740000
0,0,11,288,276.900000
0,0,12,288,279.480000
0,0,13,288,279.250000
0,0,14,288,277.150000
0,0,15,288,274.510000
0,0,16,288,282.750000
0,0,17,288,280.290000
0,0,18,288,276.290000
0,0,19,288,279.290000
0,0,20,288,280.480000
0,0,21,288,278.950000
0,0,22,288,277.230000
0,0,23,288,280.900000
0,0,24,288,277.200000
0,0,25,288,281.680000
0,0,26,288,282.210000
0,0,27,288,282.270000
0,0,28,288,279.350000
0,0,29,288,278.970000
0,0,30,288,276.700000
0,0,31,288,280.660000
0,0,32,288,280.640000
0,0,1,320,283.400000
0,0,2,320,278.870000
0,0,3,320,283.860000
0,0,4,320,284.290000
0,0,5,320,282.110000
0,0,6,320,283.800000
0,0,7,320,282.609000
0,0,8,320,280.800000
0,0,9,320,283.570000
0,0,10,320,279.510000
0,0,11,320,279.450000
0,0,12,320,283.070000
0,0,13,320,282.980000
0,0,14,320,283.570000
0,0,15,320,282.600000
0,0,16,320,285.620000
0,0,17,320,279.800000
0,0,18,320,280.960000
0,0,19,320,282.290000
0,0,20,320,284.040000
0,0,21,320,285.040000
0,0,22,320,280.950000
0,0,23,320,281.640000
0,0,24,320,280.480000
0,0,25,320,280.960000
0,0,26,320,282.700000
0,0,27,320,285.970000
0,0,28,320,280.660000
0,0,29,320,279.280000
0,0,30,320,284.510000
0,0,31,320,285.070000
0,0,32,320,285.690000
0,0,1,352,286.360000
0,0,2,352,288.210000
0,0,3,352,289.210000
0,0,4,352,289.180000
0,0,5,352,289.840000
0,0,6,352,348.080000
0,0,7,352,348.610000
0,0,8,352,283.320000
0,0,9,352,348.159000
0,0,10,352,287.490000
0,0,11,352,287.810000
0,0,12,352,283.670000
0,0,13,352,286.670000
0,0,14,352,286.010000
0,0,15,352,286.869000
0,0,16,352,283.290000
0,0,17,352,283.720000
0,0,18,352,288.250000
0,0,19,352,291.670000
0,0,20,352,292.030000
0,0,21,352,285.200000
0,0,22,352,285.770000
0,0,23,352,283.520000
0,0,24,352,283.340000
0,0,25,352,286.440000
0,0,26,352,283.990000
0,0,27,352,295.340000
0,0,28,352,290.240000
0,0,29,352,287.410000
0,0,30,352,288.400000
0,0,31,352,291.480000
0,0,32,352,288.850000
0,0,1,384,279.180000
0,0,2,384,286.170000
0,0,3,384,290.100000
0,0,4,384,283.320000
0,0,5,384,283.190000
