prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,2,1600,6.454000
0,0,2,1664,6.440000
0,0,2,1728,6.941000
0,0,2,1792,6.871000
0,0,2,1856,7.462000
0,0,2,1920,7.313000
0,0,2,1984,7.736000
0,0,2,2048,7.741000
0,0,2,2112,8.173000
0,0,2,2176,8.168000
0,0,2,2240,8.600000
0,0,2,2304,8.632000
0,0,2,2368,9.187000
0,0,2,2432,9.038000
0,0,2,2496,9.543000
0,0,2,2560,9.468000
0,0,2,2624,10.025000
0,0,2,2688,9.897000
0,0,2,2752,10.336000
0,0,2,2816,10.367000
0,0,2,2880,10.770000
0,0,2,2944,10.762000
0,0,2,3008,11.200000
0,0,2,3072,11.174000
0,0,2,3136,11.619000
0,0,2,3200,11.756000
0,0,2,3264,12.072000
0,0,2,3328,12.198000
0,0,2,3392,12.471000
0,0,2,3456,12.502000
0,0,2,3520,13.074000
0,0,2,3584,13.108000
0,0,2,3648,13.658000
0,0,2,3712,13.607000
0,0,2,3776,13.946000
0,0,2,3840,14.022000
0,0,2,3904,14.372000
0,0,2,3968,14.386000
0,0,2,4032,14.868000
0,0,2,4096,14.831000
0,0,2,4096,14.801000
0,0,2,4352,15.656000
0,0,2,4608,16.516000
0,0,2,4864,17.380000
0,0,2,5120,18.250000
0,0,2,5376,19.103000
0,0,2,5632,19.967000
0,0,2,5888,20.830000
0,0,2,6144,21.693000
0,0,2,6400,22.552000
0,0,2,6656,23.437000
0,0,2,6912,24.425000
0,0,2,7168,25.935000
0,0,2,7424,26.783000
0,0,2,7680,27.676000
0,0,2,7936,28.574000
0,0,4,32,1.827000
0,0,4,64,1.923000
0,0,4,96,1.872000
0,0,4,128,1.862000
0,0,4,160,2.561000
0,0,4,192,2.567000
0,0,4,224,2.562000
0,0,4,256,2.593000
0,0,4,288,3.470000
0,0,4,320,3.464000
0,0,4,352,3.484000
0,0,4,384,3.478000
0,0,4,416,4.344000
0,0,4,448,4.351000
0,0,4,480,4.336000
0,0,4,512,4.381000
0,0,4,544,5.187000
0,0,4,576,5.192000
0,0,4,608,5.193000
0,0,4,640,5.202000
0,0,4,672,6.064000
0,0,4,704,6.062000
0,0,4,736,6.071000
0,0,4,768,6.053000
0,0,4,800,6.909000
0,0,4,832,6.928000
0,0,4,864,6.933000
0,0,4,896,6.921000
0,0,4,928,7.787000
0,0,4,960,7.778000
0,0,4,992,7.778000
0,0,4,1024,7.802000
0,0,4,1024,7.781000
0,0,4,1088,8.647000
0,0,4,1152,8.642000
0,0,4,1216,9.511000
0,0,4,1280,9.538000
0,0,4,1344,10.366000
0,0,4,1408,10.370000
0,0,4,1472,11.245000
0,0,4,1536,11.224000
0,0,4,1600,12.142000
0,0,4,1664,12.098000
0,0,4,1728,13.090000
0,0,4,1792,13.102000
0,0,4,1856,13.950000
0,0,4,1920,13.976000
0,0,4,1984,14.807000
0,0,4,2048,14.822000
0,0,4,2112,15.702000
0,0,4,2176,15.698000
0,0,4,2240,16.567000
0,0,4,2304,16.546000
0,0,4,2368,17.406000
0,0,4,2432,17.418000
0,0,4,2496,18.274000
0,0,4,2560,18.266000
0,0,4,2624,19.141000
0,0,4,2688,19.171000
0,0,4,2752,20.049000
0,0,4,2816,19.998000
0,0,4,2880,20.838000
0,0,4,2944,20.860000
0,0,4,3008,21.726000
0,0,4,3072,21.752000
0,0,4,3136,22.575000
0,0,4,3200,22.598000
0,0,4,3264,23.456000
0,0,4,3328,23.482000
0,0,4,3392,24.317000
0,0,4,3456,24.312000
0,0,4,3520,25.921000
0,0,4,3584,25.936000
0,0,4,3648,26.832000
0,0,4,3712,26.833000
0,0,4,3776,27.734000
0,0,4,3840,27.759000
0,0,4,3904,28.618000
0,0,4,3968,28.583000
0,0,4,4032,29.455000
0,0,4,4096,29.608000
0,0,4,4096,29.463000
0,0,4,4352,31.261000
0,0,4,4608,33.047000
0,0,4,4864,34.130000
0,0,4,5120,35.846000
0,0,4,5376,37.555000
0,0,4,5632,39.276000
0,0,4,5888,40.988000
0,0,4,6144,42.740000
0,0,4,6400,44.476000
0,0,4,6656,46.195000
0,0,4,6912,47.927000
0,0,4,7168,51.155000
0,0,4,7424,52.993000
0,0,4,7680,54.698000
0,0,4,7936,56.561000
0,0,8,32,1.921000
0,0,8,64,2.633000
0,0,8,96,2.682000
0,0,8,128,2.673000
0,0,8,160,4.481000
0,0,8,192,4.436000
0,0,8,224,4.418000
0,0,8,256,4.435000
0,0,8,288,6.152000
0,0,8,320,6.172000
0,0,8,352,6.160000
0,0,8,384,6.148000
0,0,8,416,7.862000
0,0,8,448,7.866000
0,0,8,480,7.962000
0,0,8,512,7.884000
0,0,8,544,9.693000
0,0,8,576,9.618000
0,0,8,608,9.673000
0,0,8,640,9.606000
0,0,8,672,11.320000
0,0,8,704,11.338000
0,0,8,736,11.333000
0,0,8,768,11.326000
0,0,8,800,13.156000
0,0,8,832,13.223000
0,0,8,864,13.238000
0,0,8,896,13.186000
0,0,8,928,14.912000
0,0,8,960,14.965000
0,0,8,992,14.898000
0,0,8,1024,14.878000
0,0,8,1024,14.906000
0,0,8,1088,16.616000
0,0,8,1152,16.642000
0,0,8,1216,18.351000
0,0,8,1280,18.349000
0,0,8,1344,20.089000
0,0,8,1408,20.081000
0,0,8,1472,21.812000
0,0,8,1536,21.880000
0,0,8,1600,23.648000
0,0,8,1664,23.523000
0,0,8,1728,25.985000
0,0,8,1792,25.979000
0,0,8,1856,27.741000
0,0,8,1920,27.769000
0,0,8,1984,29.531000
0,0,8,2048,29.522000
0,0,8,2112,31.279000
0,0,8,2176,31.317000
0,0,8,2240,33.091000
0,0,8,2304,33.067000
0,0,8,2368,34.154000
0,0,8,2432,34.173000
0,0,8,2496,35.900000
0,0,8,2560,35.900000
0,0,8,2624,37.600000
0,0,8,2688,37.704000
0,0,8,2752,39.356000
0,0,8,2816,39.359000
0,0,8,2880,41.080000
0,0,8,2944,41.072000
0,0,8,3008,42.835000
0,0,8,3072,42.798000
0,0,8,3136,44.548000
0,0,8,3200,44.545000
0,0,8,3264,46.247000
0,0,8,3328,46.245000
0,0,8,3392,47.996000
0,0,8,3456,48.141000
0,0,8,3520,51.208000
0,0,8,3584,51.188000
0,0,8,3648,53.002000
0,0,8,3712,53.017000
0,0,8,3776,54.878000
0,0,8,3840,54.811000
0,0,8,3904,56.566000
0,0,8,3968,56.576000
0,0,8,4032,58.280000
0,0,8,4096,58.281000
0,0,8,4096,58.280000
0,0,8,4352,61.813000
0,0,8,4608,65.360000
0,0,8,4864,67.558000
0,0,8,5120,71.013000
0,0,8,5376,74.472000
0,0,8,5632,77.926000
0,0,8,5888,81.386000
0,0,8,6144,84.839000
0,0,8,6400,88.283000
0,0,8,6656,91.754000
0,0,8,6912,165.614000
0,0,8,7168,170.668000
0,0,8,7424,177.009000
0,0,8,7680,192.233000
0,0,8,7936,189.267000
0,0,16,32,3.008000
0,0,16,64,4.507000
0,0,16,96,4.596000
0,0,16,128,4.690000
0,0,16,160,8.042000
0,0,16,192,8.042000
0,0,16,224,8.046000
0,0,16,256,8.046000
0,0,16,288,11.597000
0,0,16,320,11.584000
0,0,16,352,11.592000
0,0,16,384,11.587000
0,0,16,416,15.036000
0,0,16,448,15.041000
0,0,16,480,15.034000
0,0,16,512,15.055000
0,0,16,544,18.526000
0,0,16,576,18.554000
0,0,16,608,18.520000
0,0,16,640,18.483000
0,0,16,672,21.918000
0,0,16,704,21.946000
0,0,16,736,21.930000
0,0,16,768,21.927000
0,0,16,800,26.101000
0,0,16,832,26.173000
0,0,16,864,26.099000
0,0,16,896,26.183000
0,0,16,928,29.785000
0,0,16,960,29.666000
0,0,16,992,29.642000
0,0,16,1024,29.652000
0,0,16,1024,29.636000
0,0,16,1088,32.554000
0,0,16,1152,32.557000
0,0,16,1216,36.004000
0,0,16,1280,36.021000
0,0,16,1344,39.473000
0,0,16,1408,39.462000
0,0,16,1472,42.927000
0,0,16,1536,42.926000
0,0,16,1600,46.374000
0,0,16,1664,46.356000
0,0,16,1728,51.298000
0,0,16,1792,51.276000
0,0,16,1856,54.837000
0,0,16,1920,54.848000
0,0,16,1984,58.377000
0,0,16,2048,58.402000
0,0,16,2112,61.890000
0,0,16,2176,61.911000
0,0,16,2240,65.437000
0,0,16,2304,65.433000
0,0,16,2368,67.673000
0,0,16,2432,67.665000
0,0,16,2496,71.136000
0,0,16,2560,71.145000
0,0,16,2624,74.588000
0,0,16,2688,74.577000
0,0,16,2752,78.121000
0,0,16,2816,78.033000
0,0,16,2880,81.474000
0,0,16,2944,81.511000
0,0,16,3008,84.945000
0,0,16,3072,84.935000
0,0,16,3136,88.391000
0,0,16,3200,88.393000
0,0,16,3264,91.847000
0,0,16,3328,91.847000
0,0,16,3392,165.727000
0,0,16,3456,165.729000
0,0,16,3520,171.067000
0,0,16,3584,171.002000
0,0,16,3648,178.628000
0,0,16,3712,179.042000
0,0,16,3776,193.453000
0,0,16,3840,194.550000
0,0,16,3904,189.768000
0,0,16,3968,189.691000
0,0,16,4032,196.036000
0,0,16,4096,196.109000
0,0,16,4096,196.121000
0,0,16,4352,218.072000
0,0,16,4608,221.710000
0,0,16,4864,235.330000
0,0,16,5120,244.282000
0,0,16,5376,258.282000
0,0,16,5632,271.601000
0,0,16,5888,283.000000
0,0,16,6144,292.684000
0,0,16,6400,339.920000
0,0,16,6656,348.646000
0,0,16,6912,365.232000
0,0,16,7168,376.378000
0,0,16,7424,339.810000
0,0,16,7680,368.608000
0,0,16,7936,358.623000
0,0,32,32,5.232000
0,0,32,64,8.266000
0,0,32,96,8.427000
0,0,32,128,8.415000
0,0,32,160,15.374000
0,0,32,192,15.276000
0,0,32,224,15.291000
0,0,32,256,15.296000
0,0,32,288,22.445000
0,0,32,320,22.435000
0,0,32,352,22.431000
0,0,32,384,22.433000
0,0,32,416,29.371000
0,0,32,448,29.393000
0,0,32,480,29.376000
0,0,32,512,29.374000
0,0,32,544,36.237000
0,0,32,576,36.251000
0,0,32,608,36.245000
0,0,32,640,36.260000
0,0,32,672,43.185000
0,0,32,704,43.191000
0,0,32,736,43.167000
0,0,32,768,43.163000
0,0,32,800,50.744000
0,0,32,832,50.740000
0,0,32,864,50.781000
0,0,32,896,50.725000
0,0,32,928,57.627000
0,0,32,960,57.632000
0,0,32,992,57.628000
0,0,32,1024,57.631000
0,0,32,1024,57.630000
0,0,32,1088,64.660000
0,0,32,1152,64.672000
0,0,32,1216,71.338000
0,0,32,1280,71.397000
0,0,32,1344,78.257000
0,0,32,1408,78.241000
0,0,32,1472,85.158000
0,0,32,1536,85.148000
0,0,32,1600,92.083000
0,0,32,1664,92.073000
0,0,32,1728,172.546000
0,0,32,1792,172.557000
0,0,32,1856,200.816000
0,0,32,1920,201.701000
0,0,32,1984,202.743000
0,0,32,2048,203.857000
0,0,32,2112,227.731000
0,0,32,2176,227.328000
0,0,32,2240,230.026000
0,0,32,2304,229.987000
0,0,32,2368,234.402000
0,0,32,2432,234.077000
0,0,32,2496,247.750000
0,0,32,2560,246.734000
0,0,32,2624,265.146000
0,0,32,2688,265.158000
0,0,32,2752,269.167000
0,0,32,2816,269.117000
0,0,32,2880,286.792000
0,0,32,2944,287.006000
0,0,32,3008,306.206000
0,0,32,3072,306.146000
0,0,32,3136,339.405000
0,0,32,3200,339.621000
0,0,32,3264,350.561000
0,0,32,3328,350.510000
0,0,32,3392,364.916000
0,0,32,3456,365.293000
0,0,32,3520,377.302000
0,0,32,3584,377.307000
0,0,32,3648,334.412000
0,0,32,3712,333.483000
0,0,32,3776,381.895000
0,0,32,3840,380.929000
0,0,32,3904,357.125000
0,0,32,3968,356.642000
0,0,32,4032,368.766000
0,0,32,4096,368.076000
0,0,32,4096,367.980000
0,0,32,4352,403.115000
0,0,32,4608,415.805000
0,0,32,4864,442.767000
0,0,32,5120,473.448000
0,0,32,5376,484.246000
0,0,32,5632,511.478000
0,0,32,5888,544.837000
0,0,32,6144,549.910000
0,0,32,6400,602.057000
0,0,32,6656,599.661000
0,0,32,6912,621.923000
0,0,32,7168,658.233000
0,0,32,7424,678.200000
0,0,32,7680,735.051000
0,0,32,7936,710.618000
