prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
32,256,2,4096,148.224
32,256,2,8192,275.519
32,256,4,16,32.96
32,256,4,32,33.0023
32,256,4,64,33.2693
32,256,4,128,33.8987
32,256,4,256,44.0847
32,256,4,512,60.554
32,256,4,1024,82.9973
32,256,4,2048,125.823
32,256,4,4096,229.621
32,256,4,8192,431.56
32,256,8,16,44.544
32,256,8,32,44.863
32,256,8,64,45.2487
32,256,8,128,46.176
32,256,8,256,67.9887
32,256,8,512,91.839
32,256,8,1024,129.035
32,256,8,2048,223.615
32,256,8,4096,402.015
32,256,8,8192,771.571
32,256,16,16,67.605
32,256,16,32,67.616
32,256,16,64,68.5223
32,256,16,128,71.3493
32,256,16,256,120.063
32,256,16,512,160.65
32,256,16,1024,247.339
32,256,16,2048,415.615
32,256,16,4096,738.046
32,256,16,8192,2096.7
32,256,32,16,116.778
32,256,32,32,117.023
32,256,32,64,118.762
32,256,32,128,123.263
32,256,32,256,227.605
32,256,32,512,344.948
32,256,32,1024,563.881
32,256,32,2048,979.123
32,256,32,4096,1947.99
32,256,32,8192,6169.43
32,512,0,0,28.5973
32,512,1,16,27.2003
32,512,1,32,27.0823
32,512,1,64,27.253
32,512,1,128,27.445
32,512,1,256,35.104
32,512,1,512,46.027
32,512,1,1024,54.3353
32,512,1,2048,68.021
32,512,1,4096,93.6103
32,512,1,8192,144.309
32,512,2,16,27.0503
32,512,2,32,27.2
32,512,2,64,27.3493
32,512,2,128,27.5523
32,512,2,256,36.267
32,512,2,512,47.2427
32,512,2,1024,60.256
32,512,2,2048,87.0823
32,512,2,4096,145.771
32,512,2,8192,276.415
32,512,4,16,37.5783
32,512,4,32,37.4717
32,512,4,64,37.589
32,512,4,128,38.698
32,512,4,256,52.0637
32,512,4,512,63.979
32,512,4,1024,82.6667
32,512,4,2048,123.691
32,512,4,4096,223.551
32,512,4,8192,430.175
32,512,8,16,48.213
32,512,8,32,48.565
32,512,8,64,49.301
32,512,8,128,50.6023
32,512,8,256,73.7177
32,512,8,512,95.2963
32,512,8,1024,131.669
32,512,8,2048,219.007
32,512,8,4096,400.831
32,512,8,8192,777.416
32,512,16,16,73.7807
32,512,16,32,74.261
32,512,16,64,74.9013
32,512,16,128,76.8
32,512,16,256,121.504
32,512,16,512,164.928
32,512,16,1024,249.129
32,512,16,2048,417.246
32,512,16,4096,736.691
32,512,16,8192,2112.32
32,512,32,16,120.789
32,512,32,32,121.61
32,512,32,64,124.106
32,512,32,128,129.098
32,512,32,256,229.525
32,512,32,512,349.972
32,512,32,1024,569.31
32,512,32,2048,981.788
32,512,32,4096,1907.76
32,512,32,8192,6219.87
32,1024,0,0,36.8747
32,1024,1,16,35.648
32,1024,1,32,35.4347
32,1024,1,64,35.5307
32,1024,1,128,35.6367
32,1024,1,256,41.6103
32,1024,1,512,54.2397
32,1024,1,1024,62.5063
32,1024,1,2048,75.744
32,1024,1,4096,101.983
32,1024,1,8192,152.171
32,1024,2,16,34.8263
32,1024,2,32,35.072
32,1024,2,64,35.264
32,1024,2,128,35.2853
32,1024,2,256,43.1253
32,1024,2,512,54.645
32,1024,2,1024,63.2107
32,1024,2,2048,89.7063
32,1024,2,4096,147.647
32,1024,2,8192,276.458
32,1024,4,16,44.5547
32,1024,4,32,44.0207
32,1024,4,64,44.8637
32,1024,4,128,46.0273
32,1024,4,256,63.7543
32,1024,4,512,71.9247
32,1024,4,1024,86.901
32,1024,4,2048,126.154
32,1024,4,4096,222.761
32,1024,4,8192,430.174
32,1024,8,16,59.3277
32,1024,8,32,59.5937
32,1024,8,64,60.2557
32,1024,8,128,61.2477
32,1024,8,256,85.376
32,1024,8,512,104.011
32,1024,8,1024,136.554
32,1024,8,2048,223.114
32,1024,8,4096,407.038
32,1024,8,8192,778.267
32,1024,16,16,83.2743
32,1024,16,32,83.381
32,1024,16,64,83.743
32,1024,16,128,86.719
32,1024,16,256,130.175
32,1024,16,512,170.004
32,1024,16,1024,256.714
32,1024,16,2048,422.568
32,1024,16,4096,743.153
32,1024,16,8192,2123.75
32,1024,32,16,131.935
32,1024,32,32,132.575
32,1024,32,64,132.895
32,1024,32,128,139.509
32,1024,32,256,235.701
32,1024,32,512,356.255
32,1024,32,1024,576.522
32,1024,32,2048,985.671
32,1024,32,4096,1915.9
32,1024,32,8192,6114.98
32,2048,0,0,51.232
32,2048,1,16,50.3037
32,2048,1,32,50.0053
32,2048,1,64,50.3573
32,2048,1,128,49.9733
32,2048,1,256,55.2853
32,2048,1,512,67.0607
32,2048,1,1024,76.245
32,2048,1,2048,91.466
32,2048,1,4096,118.848
32,2048,1,8192,169.706
32,2048,2,16,49.888
32,2048,2,32,49.9307
32,2048,2,64,49.8233
32,2048,2,128,50.4
32,2048,2,256,56.5013
32,2048,2,512,67.7543
32,2048,2,1024,77.504
32,2048,2,2048,92.7137
32,2048,2,4096,150.186
32,2048,2,8192,273.269
32,2048,4,16,57.792
32,2048,4,32,57.8663
32,2048,4,64,58.048
32,2048,4,128,58.8583
32,2048,4,256,78.805
32,2048,4,512,96.0743
32,2048,4,1024,111.893
32,2048,4,2048,132.991
32,2048,4,4096,224.522
32,2048,4,8192,424.894
32,2048,8,16,73.7383
32,2048,8,32,74.4
32,2048,8,64,74.912
32,2048,8,128,76.6603
32,2048,8,256,100.469
32,2048,8,512,125.995
32,2048,8,1024,157.845
32,2048,8,2048,232.842
32,2048,8,4096,405.95
32,2048,8,8192,766.845
32,2048,16,16,101.002
32,2048,16,32,101.749
32,2048,16,64,102.378
32,2048,16,128,104.352
32,2048,16,256,150.399
32,2048,16,512,187.69
32,2048,16,1024,266.804
32,2048,16,2048,433.652
32,2048,16,4096,751.87
32,2048,16,8192,2140.66
32,2048,32,16,150.336
32,2048,32,32,151.018
32,2048,32,64,152.149
32,2048,32,128,156.383
32,2048,32,256,256.554
32,2048,32,512,369.908
32,2048,32,1024,581.928
32,2048,32,2048,998.833
32,2048,32,4096,1969.14
32,2048,32,8192,6315.05
32,4096,0,0,80.2023
32,4096,1,16,78.176
32,4096,1,32,78.3783
32,4096,1,64,78.5703
32,4096,1,128,78.2507
32,4096,1,256,81.9413
32,4096,1,512,93.12
32,4096,1,1024,101.877
32,4096,1,2048,119.413
32,4096,1,4096,151.935
32,4096,1,8192,205.492
32,4096,2,16,77.8987
32,4096,2,32,77.621
32,4096,2,64,77.973
32,4096,2,128,77.9623
32,4096,2,256,83.2313
32,4096,2,512,93.8337
32,4096,2,1024,103.978
32,4096,2,2048,120.459
32,4096,2,4096,151.296
32,4096,2,8192,277.482
32,4096,4,16,83.019
32,4096,4,32,82.5923
32,4096,4,64,84.2233
32,4096,4,128,85.0023
32,4096,4,256,103.979
32,4096,4,512,123.008
32,4096,4,1024,146.549
32,4096,4,2048,187.04
32,4096,4,4096,233.077
32,4096,4,8192,420.948
32,4096,8,16,99.8933
32,4096,8,32,99.765
32,4096,8,64,101.024
32,4096,8,128,102.848
32,4096,8,256,136.682
32,4096,8,512,154.773
32,4096,8,1024,192.459
32,4096,8,2048,281.694
32,4096,8,4096,408.563
32,4096,8,8192,754.279
32,4096,16,16,133.429
32,4096,16,32,134.431
32,4096,16,64,134.847
32,4096,16,128,138.09
32,4096,16,256,185.418
32,4096,16,512,228.906
32,4096,16,1024,313.481
32,4096,16,2048,460.425
32,4096,16,4096,776.839
32,4096,16,8192,2027.15
32,4096,32,16,184.234
32,4096,32,32,185.183
32,4096,32,64,186.463
32,4096,32,128,192.576
32,4096,32,256,295.978
32,4096,32,512,410.942
32,4096,32,1024,616.563
32,4096,32,2048,1013.07
32,4096,32,4096,2030.33
32,4096,32,8192,6326.52
32,8192,0,0,137.301
32,8192,1,16,135.115
32,8192,1,32,134.933
32,8192,1,64,135.071
32,8192,1,128,134.677
32,8192,1,256,134.709
32,8192,1,512,143.829
32,8192,1,1024,152.895
32,8192,1,2048,169.429
32,8192,1,4096,206.154
32,8192,1,8192,274.666
32,8192,2,16,134.464
32,8192,2,32,134.368
32,8192,2,64,134.506
32,8192,2,128,134.058
32,8192,2,256,135.008
32,8192,2,512,146.378
32,8192,2,1024,155.723
32,8192,2,2048,172.981
32,8192,2,4096,213.792
32,8192,2,8192,275.999
32,8192,4,16,134.496
32,8192,4,32,134.698
32,8192,4,64,134.176
32,8192,4,128,135.679
32,8192,4,256,154.091
32,8192,4,512,172.991
32,8192,4,1024,197.631
32,8192,4,2048,246.207
32,8192,4,4096,345.023
32,8192,4,8192,422.655
32,8192,8,16,151.104
32,8192,8,32,151.103
32,8192,8,64,151.743
32,8192,8,128,153.173
32,8192,8,256,185.941
32,8192,8,512,217.578
32,8192,8,1024,263.957
32,8192,8,2048,346.666
32,8192,8,4096,508.543
32,8192,8,8192,801.427
32,8192,16,16,184.608
32,8192,16,32,184.331
32,8192,16,64,185.386
32,8192,16,128,188.661
32,8192,16,256,252.789
32,8192,16,512,302.004
32,8192,16,1024,391.743
32,8192,16,2048,550.57
32,8192,16,4096,833.192
32,8192,16,8192,2119.34
32,8192,32,16,250.218
32,8192,32,32,251.882
32,8192,32,64,255.893
32,8192,32,128,267.412
32,8192,32,256,365.994
32,8192,32,512,486.047
32,8192,32,1024,680.681
32,8192,32,2048,1082.33
32,8192,32,4096,2087.34
32,8192,32,8192,6481.43
64,0,0,0,11.7127
64,0,1,16,17.44
64,0,1,32,17.4717
64,0,1,64,17.5043
64,0,1,128,17.4717
64,0,1,256,23.168
64,0,1,512,27.605
64,0,1,1024,35.893
64,0,1,2048,50.2397
64,0,1,4096,78.506
64,0,1,8192,135.487
64,0,2,16,17.771
64,0,2,32,17.8237
64,0,2,64,17.8343
64,0,2,128,18.208
64,0,2,256,29.0877
64,0,2,512,44.2457
64,0,2,1024,59.9893
64,0,2,2048,89.7173
64,0,2,4096,150.762
64,0,2,8192,277.706
64,0,4,16,23.648
64,0,4,32,23.722
64,0,4,64,23.5307
64,0,4,128,24.021
64,0,4,256,41.4077
64,0,4,512,60.1063
64,0,4,1024,83.797
64,0,4,2048,129.322
64,0,4,4096,233.535
64,0,4,8192,433.876
64,0,8,16,35.1463
64,0,8,32,35.2747
64,0,8,64,35.69
64,0,8,128,37.205
64,0,8,256,64.3623
64,0,8,512,91.3703
64,0,8,1024,130.592
64,0,8,2048,226.719
64,0,8,4096,404.948
64,0,8,8192,781.523
64,0,16,16,63.0393
64,0,16,32,63.0823
64,0,16,64,63.9677
64,0,16,128,65.536
64,0,16,256,114.57
64,0,16,512,156.224
64,0,16,1024,245.92
64,0,16,2048,416.319
64,0,16,4096,740.425
64,0,16,8192,2053.56
64,0,32,16,112.331
64,0,32,32,111.946
64,0,32,64,114.218
64,0,32,128,119.647
64,0,32,256,221.898
64,0,32,512,342.879
64,0,32,1024,564.286
64,0,32,2048,980.231
64,0,32,4096,1930.36
64,0,32,8192,6151.54
64,16,0,0,11.947
64,16,1,16,17.6857
64,16,1,32,17.834
64,16,1,64,17.845
64,16,1,128,18.0587
64,16,1,256,23.3593
64,16,1,512,27.6057
64,16,1,1024,35.989
64,16,1,2048,50.0057
64,16,1,4096,78.9007
64,16,1,8192,134.346
64,16,2,16,18.016
64,16,2,32,18.2613
64,16,2,64,18.144
64,16,2,128,18.7417
64,16,2,256,29.3017
64,16,2,512,44.5227
64,16,2,1024,59.978
64,16,2,2048,89.621
64,16,2,4096,150.677
64,16,2,8192,277.257
64,16,4,16,23.882
64,16,4,32,23.9147
64,16,4,64,24.469
64,16,4,128,25.2263
64,16,4,256,41.4283
64,16,4,512,60.4587
64,16,4,1024,84.1913
64,16,4,2048,128.96
64,16,4,4096,232.628
64,16,4,8192,434.773
64,16,8,16,35.445
64,16,8,32,35.5833
64,16,8,64,36.3837
64,16,8,128,38.5063
64,16,8,256,65.1517
64,16,8,512,91.3167
64,16,8,1024,130.325
64,16,8,2048,226.378
64,16,8,4096,405.609
64,16,8,8192,778.045
64,16,16,16,62.9227
64,16,16,32,62.9437
64,16,16,64,64.064
64,16,16,128,67.05
64,16,16,256,114.421
64,16,16,512,156.949
64,16,16,1024,246.848
64,16,16,2048,417.748
64,16,16,4096,739.348
64,16,16,8192,2097.2
64,16,32,16,112.341
64,16,32,32,113.067
64,16,32,64,114.656
64,16,32,128,119.936
64,16,32,256,221.621
64,16,32,512,343.53
64,16,32,1024,562.685
64,16,32,2048,981.095
64,16,32,4096,1936.77
64,16,32,8192,6103.3
64,32,0,0,11.9893
64,32,1,16,17.643
64,32,1,32,17.7913
64,32,1,64,17.9093
64,32,1,128,18.208
64,32,1,256,23.4133
64,32,1,512,27.563
64,32,1,1024,36.0103
64,32,1,2048,50.304
64,32,1,4096,79.2743
64,32,1,8192,135.093
64,32,2,16,18.016
64,32,2,32,18.2293
64,32,2,64,18.3467
64,32,2,128,18.8053
64,32,2,256,29.2683
64,32,2,512,44.2877
64,32,2,1024,60.2453
64,32,2,2048,89.6953
64,32,2,4096,150.975
64,32,2,8192,277.354
64,32,4,16,23.9893
64,32,4,32,24.0217
64,32,4,64,24.5227
64,32,4,128,25.2587
64,32,4,256,41.2373
64,32,4,512,60.6073
64,32,4,1024,83.4773
64,32,4,2048,129.003
64,32,4,4096,234.783
64,32,4,8192,432.169
64,32,8,16,35.1253
64,32,8,32,35.4347
64,32,8,64,36.48
64,32,8,128,38.005
64,32,8,256,64.64
64,32,8,512,92.3943
64,32,8,1024,130.176
64,32,8,2048,226.261
64,32,8,4096,404.276
64,32,8,8192,775.529
64,32,16,16,62.7303
64,32,16,32,63.221
64,32,16,64,64.4483
64,32,16,128,67.104
64,32,16,256,114.314
64,32,16,512,157.258
64,32,16,1024,246.089
64,32,16,2048,417.15
64,32,16,4096,739.955
64,32,16,8192,2063.11
64,32,32,16,112.32
64,32,32,32,113.034
64,32,32,64,114.987
64,32,32,128,120.02
64,32,32,256,221.397
64,32,32,512,341.61
64,32,32,1024,562.942
64,32,32,2048,980.647
64,32,32,4096,1951.69
64,32,32,8192,6227.04
64,64,0,0,12.1923
64,64,1,16,17.8983
64,64,1,32,17.888
64,64,1,64,18.0697
64,64,1,128,18.304
64,64,1,256,23.4983
64,64,1,512,27.8613
64,64,1,1024,35.6797
64,64,1,2048,50.2393
64,64,1,4096,78.9333
64,64,1,8192,134.666
64,64,2,16,18.0267
64,64,2,32,18.1973
64,64,2,64,18.2933
64,64,2,128,18.8373
64,64,2,256,29.3013
64,64,2,512,44.3523
64,64,2,1024,60.234
64,64,2,2048,89.781
64,64,2,4096,150.196
64,64,2,8192,278.25
64,64,4,16,23.9887
64,64,4,32,24.2027
64,64,4,64,24.437
64,64,4,128,25.7067
64,64,4,256,41.3547
64,64,4,512,60.6077
64,64,4,1024,83.5947
64,64,4,2048,129.109
64,64,4,4096,234.495
64,64,4,8192,434.953
64,64,8,16,35.477
64,64,8,32,35.5943
64,64,8,64,36.49
64,64,8,128,38.6343
64,64,8,256,65.1833
64,64,8,512,90.9217
64,64,8,1024,130.207
64,64,8,2048,227.061
64,64,8,4096,405.278
64,64,8,8192,776.424
64,64,16,16,62.7837
64,64,16,32,63.4663
64,64,16,64,64.3833
64,64,16,128,66.912
64,64,16,256,114.699
64,64,16,512,156.854
64,64,16,1024,246.73
64,64,16,2048,417.93
64,64,16,4096,739.881
64,64,16,8192,2098.04
64,64,32,16,111.584
64,64,32,32,113.355
64,64,32,64,114.582
64,64,32,128,120.096
64,64,32,256,221.482
64,64,32,512,341.6
64,64,32,1024,564.2
64,64,32,2048,980.466
64,64,32,4096,1934.83
64,64,32,8192,6084.3
64,128,0,0,12.3523
64,128,1,16,18.2077
64,128,1,32,18.3573
64,128,1,64,18.4537
64,128,1,128,18.6457
64,128,1,256,23.7013
64,128,1,512,28.171
64,128,1,1024,35.829
64,128,1,2048,50.293
64,128,1,4096,79.125
64,128,1,8192,135.061
64,128,2,16,18.1333
64,128,2,32,18.3893
64,128,2,64,18.709
64,128,2,128,19.1047
64,128,2,256,29.141
64,128,2,512,44.9177
64,128,2,1024,59.712
64,128,2,2048,89.6747
64,128,2,4096,150.389
64,128,2,8192,277.312
64,128,4,16,24.0853
64,128,4,32,24.2877
64,128,4,64,24.768
64,128,4,128,25.6747
64,128,4,256,41.4293
64,128,4,512,60.469
64,128,4,1024,83.509
64,128,4,2048,129.088
64,128,4,4096,234.271
64,128,4,8192,433.406
64,128,8,16,35.669
64,128,8,32,35.8077
64,128,8,64,36.7463
64,128,8,128,38.453
64,128,8,256,65.1627
64,128,8,512,90.9863
64,128,8,1024,129.77
64,128,8,2048,226.837
64,128,8,4096,404.095
64,128,8,8192,770.58
64,128,16,16,62.987
64,128,16,32,63.84
64,128,16,64,64.3737
64,128,16,128,67.04
64,128,16,256,114.485
64,128,16,512,157.098
64,128,16,1024,245.888
64,128,16,2048,417.642
64,128,16,4096,739.475
64,128,16,8192,2072.84
64,128,32,16,112.384
64,128,32,32,113.077
64,128,32,64,114.752
64,128,32,128,120.245
64,128,32,256,222.464
64,128,32,512,343.445
64,128,32,1024,564.031
64,128,32,2048,982.824
64,128,32,4096,1928.91
64,128,32,8192,6115.97
64,256,0,0,19.7443
64,256,1,16,23.115
64,256,1,32,23.0617
64,256,1,64,23.0717
64,256,1,128,23.3813
64,256,1,256,31.1043
64,256,1,512,36.341
64,256,1,1024,43.4557
64,256,1,2048,56.4373
64,256,1,4096,82.656
64,256,1,8192,135.562
64,256,2,16,23.104
64,256,2,32,22.8163
64,256,2,64,23.2107
64,256,2,128,23.3703
64,256,2,256,32.0533
64,256,2,512,44.768
64,256,2,1024,59.957
64,256,2,2048,88.352
64,256,2,4096,148.459
64,256,2,8192,276.843
64,256,4,16,33.4823
64,256,4,32,33.5783
64,256,4,64,33.845
64,256,4,128,34.5493
64,256,4,256,45.141
64,256,4,512,60.6717
64,256,4,1024,82.8483
64,256,4,2048,126.667
64,256,4,4096,231.615
64,256,4,8192,434.25
64,256,8,16,44.875
64,256,8,32,44.917
64,256,8,64,45.237
64,256,8,128,46.848
64,256,8,256,68.0317
64,256,8,512,92.1917
64,256,8,1024,129.749
64,256,8,2048,223.722
64,256,8,4096,403.68
64,256,8,8192,783.061
64,256,16,16,67.403
64,256,16,32,68.3097
64,256,16,64,69.1097
64,256,16,128,70.9863
64,256,16,256,120.223
64,256,16,512,160.576
64,256,16,1024,248.491
64,256,16,2048,417.664
64,256,16,4096,739.284
64,256,16,8192,2108.76
64,256,32,16,116.747
64,256,32,32,117.568
64,256,32,64,118.571
64,256,32,128,123.03
64,256,32,256,227.211
64,256,32,512,345.174
64,256,32,1024,563.659
64,256,32,2048,980.779
64,256,32,4096,1922.29
64,256,32,8192,6105.88
64,512,0,0,29.792
64,512,1,16,27.5193
64,512,1,32,27.5413
64,512,1,64,27.7653
64,512,1,128,27.68
64,512,1,256,35.872
64,512,1,512,45.963
64,512,1,1024,55.52
64,512,1,2048,68.693
64,512,1,4096,94.133
64,512,1,8192,145.227
64,512,2,16,27.5633
64,512,2,32,27.563
64,512,2,64,27.6587
64,512,2,128,27.947
64,512,2,256,36.427
64,512,2,512,47.851
64,512,2,1024,60.7683
64,512,2,2048,87.7867
64,512,2,4096,146.325
64,512,2,8192,278.048
64,512,4,16,37.4397
64,512,4,32,38.069
64,512,4,64,38.1443
64,512,4,128,38.8693
64,512,4,256,52.0533
64,512,4,512,63.8717
64,512,4,1024,83.3277
64,512,4,2048,124.981
64,512,4,4096,226.005
64,512,4,8192,434.452
64,512,8,16,48.7677
64,512,8,32,49.1947
64,512,8,64,49.9093
64,512,8,128,51.9357
64,512,8,256,74.005
64,512,8,512,94.8797
64,512,8,1024,131.893
64,512,8,2048,220.127
64,512,8,4096,405.449
64,512,8,8192,781.82
64,512,16,16,74.613
64,512,16,32,74.8587
64,512,16,64,75.7333
64,512,16,128,77.216
64,512,16,256,122.378
64,512,16,512,165.503
64,512,16,1024,250.122
64,512,16,2048,419.38
64,512,16,4096,742.323
64,512,16,8192,2077.79
64,512,32,16,120.949
64,512,32,32,121.451
64,512,32,64,124.49
64,512,32,128,129.002
64,512,32,256,230.593
64,512,32,512,350.068
64,512,32,1024,569.28
64,512,32,2048,983.51
64,512,32,4096,1917.57
64,512,32,8192,6228.79
64,1024,0,0,38.8907
64,1024,1,16,36.0527
64,1024,1,32,35.925
64,1024,1,64,36.0213
64,1024,1,128,36.0423
64,1024,1,256,42.336
64,1024,1,512,54.5387
64,1024,1,1024,62.144
64,1024,1,2048,76.4693
64,1024,1,4096,102.177
64,1024,1,8192,153.419
64,1024,2,16,35.5413
64,1024,2,32,35.872
64,1024,2,64,35.5627
64,1024,2,128,36.0107
64,1024,2,256,43.4023
64,1024,2,512,54.9863
64,1024,2,1024,63.7437
64,1024,2,2048,89.8143
64,1024,2,4096,147.392
64,1024,2,8192,277.397
64,1024,4,16,44.7143
64,1024,4,32,44.5973
64,1024,4,64,45.1943
64,1024,4,128,46.4323
64,1024,4,256,63.499
64,1024,4,512,71.8187
64,1024,4,1024,87.7757
64,1024,4,2048,126.986
64,1024,4,4096,224.725
64,1024,4,8192,433.45
64,1024,8,16,60.16
64,1024,8,32,59.9677
64,1024,8,64,60.1597
64,1024,8,128,62.1013
64,1024,8,256,85.8987
64,1024,8,512,104.81
64,1024,8,1024,136.202
64,1024,8,2048,225.611
64,1024,8,4096,409.172
64,1024,8,8192,775.966
64,1024,16,16,83.1893
64,1024,16,32,83.2743
64,1024,16,64,84.1063
64,1024,16,128,86.9223
64,1024,16,256,131.19
64,1024,16,512,170.037
64,1024,16,1024,257.77
64,1024,16,2048,424.948
64,1024,16,4096,745.95
64,1024,16,8192,2120.93
64,1024,32,16,131.402
64,1024,32,32,132.437
64,1024,32,64,133.856
64,1024,32,128,139.637
64,1024,32,256,236.043
64,1024,32,512,354.996
64,1024,32,1024,579.38
64,1024,32,2048,987.208
64,1024,32,4096,1896.42
64,1024,32,8192,6216.23
64,2048,0,0,52.8637
64,2048,1,16,50.73
64,2048,1,32,50.581
64,2048,1,64,50.9973
64,2048,1,128,50.293
64,2048,1,256,55.872
64,2048,1,512,67.6487
64,2048,1,1024,76.7147
64,2048,1,2048,92.5757
64,2048,1,4096,119.733
64,2048,1,8192,170.378
64,2048,2,16,50.101
64,2048,2,32,50.0793
64,2048,2,64,50.3463
64,2048,2,128,50.56
64,2048,2,256,57.2797
64,2048,2,512,68.448
64,2048,2,1024,77.098
64,2048,2,2048,92.8637
64,2048,2,4096,150.176
64,2048,2,8192,272.959
64,2048,4,16,58.2503
64,2048,4,32,57.7063
64,2048,4,64,58.0797
64,2048,4,128,59.2847
64,2048,4,256,79.051
64,2048,4,512,95.7333
64,2048,4,1024,111.467
64,2048,4,2048,133.354
64,2048,4,4096,227.082
64,2048,4,8192,427.903
64,2048,8,16,74.762
64,2048,8,32,74.6767
64,2048,8,64,75.0937
64,2048,8,128,76.7467
64,2048,8,256,101.226
64,2048,8,512,126.635
64,2048,8,1024,157.643
64,2048,8,2048,233.215
64,2048,8,4096,406.964
64,2048,8,8192,769.491
64,2048,16,16,101.93
64,2048,16,32,101.994
64,2048,16,64,102.507
64,2048,16,128,105.259
64,2048,16,256,150.474
64,2048,16,512,188.448
64,2048,16,1024,267.445
64,2048,16,2048,436.042
64,2048,16,4096,755.87
64,2048,16,8192,2152.22
64,2048,32,16,149.93
64,2048,32,32,150.293
64,2048,32,64,151.914
64,2048,32,128,156.852
64,2048,32,256,256.81
64,2048,32,512,371.092
64,2048,32,1024,583.838
64,2048,32,2048,1002.69
64,2048,32,4096,1961.13
64,2048,32,8192,6297.23
64,4096,0,0,81.9627
64,4096,1,16,78.6133
64,4096,1,32,78.8057
64,4096,1,64,78.9223
64,4096,1,128,78.8687
64,4096,1,256,81.8237
64,4096,1,512,93.269
64,4096,1,1024,102.037
64,4096,1,2048,119.722
64,4096,1,4096,152.394
64,4096,1,8192,205.087
64,4096,2,16,78.378
64,4096,2,32,78.165
64,4096,2,64,77.61
64,4096,2,128,79.0933
64,4096,2,256,83.5623
64,4096,2,512,94.453
64,4096,2,1024,103.893
64,4096,2,2048,121.408
64,4096,2,4096,152.139
64,4096,2,8192,279.264
64,4096,4,16,83.851
64,4096,4,32,84.2023
64,4096,4,64,84.6507
64,4096,4,128,85.237
64,4096,4,256,104.224
64,4096,4,512,123.36
64,4096,4,1024,147.851
64,4096,4,2048,186.687
64,4096,4,4096,233.481
64,4096,4,8192,421.727
64,4096,8,16,100.149
64,4096,8,32,100.64
64,4096,8,64,101.13
64,4096,8,128,102.485
64,4096,8,256,136.992
64,4096,8,512,156.255
64,4096,8,1024,193.151
64,4096,8,2048,283.796
64,4096,8,4096,412.062
64,4096,8,8192,757.139
64,4096,16,16,133.771
64,4096,16,32,134.059
64,4096,16,64,134.964
64,4096,16,128,138.667
64,4096,16,256,186.303
64,4096,16,512,229.376
64,4096,16,1024,315.231
64,4096,16,2048,463.509
64,4096,16,4096,779.603
64,4096,16,8192,2027.39
64,4096,32,16,184.309
64,4096,32,32,184.917
64,4096,32,64,187.391
64,4096,32,128,192.437
64,4096,32,256,297.567
64,4096,32,512,411.124
64,4096,32,1024,618.526
64,4096,32,2048,1013.84
64,4096,32,4096,2049.21
64,4096,32,8192,6353.03
64,8192,0,0,139.871
64,8192,1,16,135.658
64,8192,1,32,135.435
64,8192,1,64,135.744
64,8192,1,128,135.242
64,8192,1,256,135.434
64,8192,1,512,143.573
64,8192,1,1024,153.013
64,8192,1,2048,169.695
64,8192,1,4096,205.45
64,8192,1,8192,278.634
64,8192,2,16,134.848
64,8192,2,32,134.954
64,8192,2,64,135.136
64,8192,2,128,135.605
64,8192,2,256,136.288
64,8192,2,512,145.983
64,8192,2,1024,155.498
64,8192,2,2048,171.797
64,8192,2,4096,214.26
64,8192,2,8192,276.105
64,8192,4,16,134.954
64,8192,4,32,135.04
64,8192,4,64,135.392
64,8192,4,128,135.808
64,8192,4,256,154.966
64,8192,4,512,173.525
64,8192,4,1024,198.463
64,8192,4,2048,246.719
64,8192,4,4096,345.461
64,8192,4,8192,424.842
64,8192,8,16,151.627
64,8192,8,32,151.232
64,8192,8,64,152.299
64,8192,8,128,153.365
64,8192,8,256,186.794
64,8192,8,512,218.314
64,8192,8,1024,264.703
64,8192,8,2048,346.772
64,8192,8,4096,511.359
64,8192,8,8192,809.245
64,8192,16,16,184.875
64,8192,16,32,185.311
64,8192,16,64,186.292
64,8192,16,128,189.898
64,8192,16,256,254.357
64,8192,16,512,303.433
64,8192,16,1024,392.789
64,8192,16,2048,554.238
64,8192,16,4096,834.237
64,8192,16,8192,2116.34
64,8192,32,16,251.007
64,8192,32,32,251.966
64,8192,32,64,255.444
64,8192,32,128,266.953
64,8192,32,256,368.137
64,8192,32,512,485.225
64,8192,32,1024,680.904
64,8192,32,2048,1084.05
64,8192,32,4096,2081.95
64,8192,32,8192,6534.86
128,0,0,0,19.2427
128,0,1,16,19.4347
128,0,1,32,19.6587
128,0,1,64,19.445
128,0,1,128,19.4557
128,0,1,256,25.2157
128,0,1,512,28.939
128,0,1,1024,36.6613
128,0,1,2048,51.4027
128,0,1,4096,79.6577
128,0,1,8192,135.572
128,0,2,16,25.002
128,0,2,32,24.9063
128,0,2,64,24.863
128,0,2,128,24.8427
128,0,2,256,31.531
128,0,2,512,44.6607
128,0,2,1024,60.6827
128,0,2,2048,88.8107
128,0,2,4096,149.567
128,0,2,8192,277.748
128,0,4,16,31.0397
128,0,4,32,31.2103
128,0,4,64,31.115
128,0,4,128,31.1787
128,0,4,256,47.4983
128,0,4,512,61.7387
128,0,4,1024,84.4693
128,0,4,2048,129.035
128,0,4,4096,233.717
128,0,4,8192,438.248
128,0,8,16,43.6153
128,0,8,32,43.5623
128,0,8,64,43.765
128,0,8,128,44.5223
128,0,8,256,71.797
128,0,8,512,96.8
128,0,8,1024,133.29
128,0,8,2048,226.282
128,0,8,4096,411.338
