prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,1024,2,32,51.2003
16,1024,2,64,51.787
16,1024,2,128,51.6693
16,1024,2,256,62.6463
16,1024,2,512,74.4117
16,1024,2,1024,87.489
16,1024,2,2048,113.921
16,1024,2,4096,163.446
16,1024,2,8192,261.847
16,1024,4,16,59.3387
16,1024,4,32,59.5847
16,1024,4,64,59.702
16,1024,4,128,60.63
16,1024,4,256,79.339
16,1024,4,512,83.8937
16,1024,4,1024,89.26
16,1024,4,2048,137.057
16,1024,4,4096,236.182
16,1024,4,8192,437.795
16,1024,8,16,76.7257
16,1024,8,32,76.7257
16,1024,8,64,76.79
16,1024,8,128,77.92
16,1024,8,256,97.761
16,1024,8,512,122.806
16,1024,8,1024,163.148
16,1024,8,2048,257.527
16,1024,8,4096,460.29
16,1024,8,8192,862.256
16,1024,16,16,103.009
16,1024,16,32,103.606
16,1024,16,64,103.414
16,1024,16,128,104.471
16,1024,16,256,151.105
16,1024,16,512,197.143
16,1024,16,1024,277.356
16,1024,16,2048,451.523
16,1024,16,4096,823.663
16,1024,16,8192,1561.62
16,1024,32,16,156.641
16,1024,32,32,156.918
16,1024,32,64,157.291
16,1024,32,128,160.214
16,1024,32,256,267.437
16,1024,32,512,367.64
16,1024,32,1024,584.206
16,1024,32,2048,993.671
16,1024,32,4096,2012.1
16,1024,32,8192,4407.85
16,2048,0,0,73.3123
16,2048,1,16,72.332
16,2048,1,32,72.3733
16,2048,1,64,72.48
16,2048,1,128,72.2887
16,2048,1,256,72.2567
16,2048,1,512,72.79
16,2048,1,1024,73.9527
16,2048,1,2048,74.326
16,2048,1,4096,122.934
16,2048,1,8192,221.857
16,2048,2,16,75.8087
16,2048,2,32,75.9903
16,2048,2,64,75.9257
16,2048,2,128,76.0333
16,2048,2,256,86.6357
16,2048,2,512,98.752
16,2048,2,1024,112.566
16,2048,2,2048,136.833
16,2048,2,4096,188.353
16,2048,2,8192,288.322
16,2048,4,16,83.617
16,2048,4,32,83.872
16,2048,4,64,84.267
16,2048,4,128,84.6723
16,2048,4,256,103.414
16,2048,4,512,121.291
16,2048,4,1024,135.81
16,2048,4,2048,139.841
16,2048,4,4096,237.185
16,2048,4,8192,438.296
16,2048,8,16,100.929
16,2048,8,32,100.715
16,2048,8,64,101.569
16,2048,8,128,101.856
16,2048,8,256,136.556
16,2048,8,512,156.299
16,2048,8,1024,186.529
16,2048,8,2048,262.988
16,2048,8,4096,459.875
16,2048,8,8192,861.307
16,2048,16,16,136.108
16,2048,16,32,135.403
16,2048,16,64,135.927
16,2048,16,128,137.121
16,2048,16,256,188.737
16,2048,16,512,234.87
16,2048,16,1024,303.202
16,2048,16,2048,453.016
16,2048,16,4096,824.646
16,2048,16,8192,1563.98
16,2048,32,16,188.354
16,2048,32,32,188.897
16,2048,32,64,189.996
16,2048,32,128,192.034
16,2048,32,256,295.149
16,2048,32,512,405.336
16,2048,32,1024,595.108
16,2048,32,2048,980.348
16,2048,32,4096,1951.15
16,2048,32,8192,4454.36
16,4096,0,0,123.03
16,4096,1,16,122.017
16,4096,1,32,122.06
16,4096,1,64,121.836
16,4096,1,128,122.293
16,4096,1,256,121.889
16,4096,1,512,122.358
16,4096,1,1024,123.638
16,4096,1,2048,123.574
16,4096,1,4096,124.534
16,4096,1,8192,222.594
16,4096,2,16,124.63
16,4096,2,32,124.758
16,4096,2,64,124.971
16,4096,2,128,124.918
16,4096,2,256,135.638
16,4096,2,512,147.765
16,4096,2,1024,161.377
16,4096,2,2048,187.436
16,4096,2,4096,236.663
16,4096,2,8192,337.389
16,4096,4,16,132.587
16,4096,4,32,132.886
16,4096,4,64,133.111
16,4096,4,128,133.387
16,4096,4,256,152.054
16,4096,4,512,170.22
16,4096,4,1024,196.396
16,4096,4,2048,237.154
