run_id,status,batch_size,n_requests,sample_ids,input_lens,output_lens,max_input_len,max_output_len,max_n_generated,batch_ttft_ms,batch_e2e_ms,error
0,OK,2,100,"[4003, 6171, 9237, 8023, 8, 3781, 3819, 1627, 4109, 9009, 7641, 9766, 9680, 957, 593, 688, 9710, 9343, 5863, 4897, 9075, 251, 5671, 6681, 1452, 4762, 6446, 2706, 8328, 6759, 9435, 9584, 464, 2840, 7847, 5796, 8404, 8505, 8566, 9965, 5910, 1003, 5031, 9264, 78, 1245, 5405, 7389, 9070, 7808, 9858, 256, 787, 3072, 4360, 4464, 1592, 2279, 9148, 817, 2824, 1252, 2402, 2138, 603, 9216, 8275, 743, 829, 3997, 1209, 423, 5585, 3713, 846, 5715, 6439, 9133, 5555, 909, 3071, 6133, 9258, 4021, 6806, 5401, 726, 9769, 4310, 307, 1300, 8318, 2212, 6705, 7407, 1539, 9030, 359, 5118, 376]","[8, 15, 12, 15, 25, 51, 29, 50, 55, 10, 27, 16, 28, 19, 28, 28, 56, 38, 58, 31, 34, 25, 22, 40, 35, 19, 11, 32, 54, 31, 30, 29, 33, 33, 11, 36, 18, 28, 24, 32, 19, 14, 30, 41, 40, 6, 18, 22, 25, 65, 32, 18, 38, 9, 40, 25, 36, 13, 21, 31, 22, 24, 44, 17, 49, 16, 49, 75, 49, 16, 31, 7, 19, 38, 24, 8, 54, 14, 8, 9, 48, 11, 12, 24, 61, 15, 51, 53, 36, 23, 56, 22, 18, 37, 37, 12, 27, 39, 9, 27]","[1043, 189, 418, 301, 1418, 461, 576, 1031, 232, 834, 720, 560, 1296, 450, 356, 1811, 1835, 692, 1511, 2357, 179, 350, 124, 321, 896, 1601, 1475, 375, 1172, 523, 1059, 550, 1053, 597, 1409, 1996, 604, 394, 262, 235, 167, 503, 1229, 1440, 786, 641, 1924, 1238, 840, 1328, 1032, 1685, 193, 616, 562, 948, 771, 383, 1324, 1569, 718, 1027, 967, 667, 1018, 287, 870, 187, 904, 217, 318, 585, 610, 196, 518, 1215, 259, 243, 299, 566, 1567, 235, 287, 423, 1309, 286, 424, 344, 880, 658, 319, 895, 526, 1007, 263, 896, 302, 1342, 258, 1705]",75,2357,2357,,113349.959,
